#BTree Level p50cl2l10 p50cl2l20 p50cl2l50 p50cl2l100 p50cl2l200 p50cl2l300 p50cl2l500 p50cl3l10 p50cl3l20 p50cl3l50 p50cl3l100 p50cl3l200 p50cl3l300 p50cl3l500 p50cl4l10 p50cl4l20 p50cl4l50 p50cl4l100 p50cl4l200 p50cl4l300 p50cl4l500 p50cl2 p50cl3 p50cl4
50 3949.65 3943.15 3917.8 3917.45 3952.1 3945.9 3934.95 3905.95 3909.4 3943.8 3871.9 3981 3936.85 4127 4124.25 4006.25 4007.75 3926 4031.95 3951.2 4058.7 3996.9 4004.3 4441.5
100 3895.5 3973.35 3944.15 4003.65 3979.7 3964.45 3917.9 3879.85 3915.9 3922.55 3905.45 3995.95 3953.15 4094.2 4084.15 4132.65 4067.95 3966.95 4117.45 3981.1 4093.65 3942.2 3984.35 4450.75
500 3882.75 3842.2 3951 3905.65 3874.55 3897.85 3864.85 3861 3862.8 3824.55 3885.25 3968.25 3920.6 4029.75 4179.25 4027.8 3961.9 3912.7 4061.6 3977.95 4059.75 3953 3897.65 4372.25
