#BTree Level p20cl2l10 p20cl2l20 p20cl2l50 p20cl2l100 p20cl2l200 p20cl2l300 p20cl2l500 p20cl3l10 p20cl3l20 p20cl3l50 p20cl3l100 p20cl3l200 p20cl3l300 p20cl3l500 p20cl4l10 p20cl4l20 p20cl4l50 p20cl4l100 p20cl4l200 p20cl4l300 p20cl4l500 p20cl2 p20cl3 p20cl4
50 4288.3 4270.8 4348.75 4287 4331.2 4300.2 4270.3 3991.85 3979.9 3980.75 4026.4 4147.05 4114.7 4294.6 4060.85 4027.65 4032.15 4080.25 4152.2 4244.9 4243.75 4495.15 4250.65 4134.85
100 4234.35 4205.7 4218.75 4261.25 4208.05 4226.05 4191.55 4008.25 3968.75 4022.9 4017.3 4086.55 4145.65 4227.1 4020.45 4018.35 3972.75 4065.15 4128.8 4196.3 4191.5 4347.5 4167.45 4173.6
500 4179.25 4153.7 4154.9 4092.75 4176.15 4142.1 4123.65 3957.5 3925.75 3957.95 3956.75 4062.8 4140.5 4225.55 3988.8 3938.55 4023.6 3998.8 4100.75 4142.05 4174.95 4306.05 4114.3 4094.1
