#BTree Level p50cl2l10 p50cl2l20 p50cl2l50 p50cl2l100 p50cl2l200 p50cl2l300 p50cl2l500 p50cl3l10 p50cl3l20 p50cl3l50 p50cl3l100 p50cl3l200 p50cl3l300 p50cl3l500 p50cl4l10 p50cl4l20 p50cl4l50 p50cl4l100 p50cl4l200 p50cl4l300 p50cl4l500 p50cl2 p50cl3 p50cl4
50 3584.7 3579.7 3611.7 3615.7 3652.75 3619.85 3609.3 3642.35 3534.85 3536.75 3572.65 3664.35 3645.65 3733.2 3874.5 3733.8 3707.2 3579.1 3736.7 3612.05 3744.05 3672.15 3683.25 4087.55
100 3516.1 3592 3519.4 3504.3 3567.15 3601.75 3547.5 3598 3679.35 3613.35 3691.4 3673.1 3646.4 3718.15 3845 3782.65 3665.7 3615.85 3734 3670.35 3759.3 3566.7 3593.75 4049.75
500 3534.6 3579.4 3601.15 3543.95 3485.7 3483.45 3499.55 3530.55 3574.25 3520.15 3581.6 3626.65 3563.8 3701.9 3788.7 3724.9 3675 3614.3 3674.15 3617.2 3710.35 3562.5 3594.8 4101.85
