#BTree Level p20cl2l10 p20cl2l20 p20cl2l50 p20cl2l100 p20cl2l200 p20cl2l300 p20cl2l500 p20cl3l10 p20cl3l20 p20cl3l50 p20cl3l100 p20cl3l200 p20cl3l300 p20cl3l500 p20cl4l10 p20cl4l20 p20cl4l50 p20cl4l100 p20cl4l200 p20cl4l300 p20cl4l500 p20cl2 p20cl3 p20cl4
50 4414.55 4518.15 4450.3 4428.95 4451.3 4457.25 4457.25 4103.25 4281.35 4145.45 4196.4 4321.6 4344.55 4377.95 4157.65 4161.05 4170.8 4203.5 4254.95 4303.85 4278.5 4586.95 4250.6 4258.6
100 4396.45 4366.2 4391.55 4441.4 4342.9 4377.2 4447.55 4117.45 4186.2 4047 4116.3 4232.85 4251.6 4360.85 4189.45 4093 4198 4181.05 4194.55 4321.15 4307.3 4487.85 4213.35 4199.35
500 4286.85 4222 4261.4 4321.05 4230.15 4256 4222.35 3987 4040.4 4023.65 4117.25 4180.35 4183.15 4296.3 4139.85 4080 4085.95 4157.25 4177.05 4212.05 4235.45 4357.05 4162.95 4150.4
