#Max Leaf Objects p20cl2bt50 p20cl2bt100 p20cl2bt500 p20cl3bt50 p20cl3bt100 p20cl3bt500 p20cl4bt50 p20cl4bt100 p20cl4bt500
10 3591.45 3650.25 3465.65 3531.95 3418.9 3435.65 3469 3469.05 3408.5
20 3663.8 3560 3609.1 3451.25 3423.35 3371.5 3472.7 3390.6 3397.4
50 3586.25 3618.15 3482.15 3435.95 3475.55 3423.75 3410.4 3451.05 3430.65
100 3675.1 3635.15 3557 3508.35 3505.1 3428.65 3410.75 3468.2 3440
200 3612.6 3630.6 3529.45 3513.05 3567.15 3465.2 3512.2 3471.55 3418
300 3661.2 3592.35 3526.45 3497.1 3501.15 3470 3556.1 3480.1 3447.5
500 3657.35 3625.2 3508.35 3598.05 3660.65 3547.45 3542.55 3539.4 3515.9
