#Max Leaf Objects p10cl2bt50 p10cl2bt100 p10cl2bt500 p10cl3bt50 p10cl3bt100 p10cl3bt500 p10cl4bt50 p10cl4bt100 p10cl4bt500
10 3585.65 3789.75 3540.25 3479.7 3330.1 3280 3346.8 3302.75 3229.55
20 3611.85 3632.55 3451.5 3390.35 3437.55 3356.2 3414.6 3346.6 3321.1
50 3620.45 3526.45 3482.95 3511.65 3356.1 3360.55 3463.85 3421.55 3349.6
100 3594.6 3567.05 3480 3415.95 3365.35 3332 3377.4 3320.35 3423.05
200 3629.3 3659.95 3467.7 3437.4 3356.7 3375.15 3468.05 3469.3 3485.85
300 3634.55 3646.75 3423.75 3513.15 3462.65 3328.5 3580.6 3479.65 3425
500 3598.8 3584.4 3481.45 3452.85 3389.3 3337 3708.05 3652.85 3558.7
