# Multi Level MIndex
#Max Leaf Objects p10cl4 p20cl4 p30cl4 p50cl4
10 3184.45 3534.7 3899.1 4101.85
20 3184.45 3534.7 3899.1 4101.85
50 3184.45 3534.7 3899.1 4101.85
100 3184.45 3534.7 3899.1 4101.85
200 3184.45 3534.7 3899.1 4101.85
300 3184.45 3534.7 3899.1 4101.85
500 3184.45 3534.7 3899.1 4101.85
