#Max Leaf Objects p10cl2bt50 p10cl2bt100 p10cl2bt500 p10cl3bt50 p10cl3bt100 p10cl3bt500 p10cl4bt50 p10cl4bt100 p10cl4bt500
10 4216.7 3867.5 3664.85 3719.35 3641.5 3507.35 3615.2 3574.95 3552.85
20 4143.7 3886.35 3707.7 3746.55 3705.5 3493.85 3602.25 3569.75 3415.4
50 4187.5 3929.25 3725.7 3771.55 3673.8 3587.75 3713.25 3609.15 3590.35
100 4153.1 3880.05 3689.55 3764.2 3658.5 3590.1 3720.7 3710.35 3584.25
200 4144.6 3916.95 3639.85 3746.1 3629.75 3570.8 3759.5 3664.7 3615
300 4135.15 3916.6 3706.7 3771.95 3660.45 3545.35 3845.2 3740.1 3645.95
500 4113.15 3942.9 3706.55 3726.5 3629.2 3558.25 4001.75 3922.2 3803.5
