#Max Leaf Objects p30cl2bt50 p30cl2bt100 p30cl2bt500 p30cl3bt50 p30cl3bt100 p30cl3bt500 p30cl4bt50 p30cl4bt100 p30cl4bt500
10 4292.35 4132 3988.45 3979.15 4040.55 3887.6 4147.65 4176.45 4076.6
20 4255.55 4111.75 4041.65 4001.7 3904.05 3924.2 4083.6 4090.2 3982.15
50 4255.4 4146.9 4076.85 4002.9 3957.65 3922.4 4114.55 4047.8 4124.7
100 4192 4106.3 4003.85 4098.25 3978.95 4012.05 4207.3 4105.6 4084.6
200 4243.7 4220.6 3977.1 4188.75 4135.35 4047.05 4207.35 4253.35 4181.55
300 4201.45 4157.45 4038.35 4158.45 4191.25 4081.15 4215.45 4083.55 4125.6
500 4251.4 4191.4 4103 4318 4313.35 4187.25 4355.05 4413.65 4370.5
