#Max Leaf Objects p20cl2bt50 p20cl2bt100 p20cl2bt500 p20cl3bt50 p20cl3bt100 p20cl3bt500 p20cl4bt50 p20cl4bt100 p20cl4bt500
10 4184.3 4004.35 3874.95 3808.25 3756.2 3755 3805.5 3763.75 3773.15
20 4092.05 3985.3 3839.25 3822.2 3766.05 3735.35 3792.8 3817.75 3740.6
50 4091 4034.1 3877.25 3766.5 3855.45 3731.3 3761.9 3764.95 3689.2
100 4129.8 4041 3869.75 3855.1 3832.8 3729.9 3892.6 3811 3774.05
200 4111.85 3946.1 3930.1 3934.55 3863.6 3868.25 3833.15 3848.15 3832
300 4158.7 3985.9 3900.15 3944.4 3884.6 3803.5 4003.15 3934.7 3839.9
500 4173.55 4065.3 3910.8 4030.05 3923 3960.45 3971 3961.35 3861
